Ano,Enunciado_Alternativas,Area_de_Conhecimento
2021,"Disponível em: https://g1.globo.com. Acesso em: 18 jun. 2019 (adaptado). No texto, os recursos verbais e não verbais empregados têm por objetivo Adivulgar informações científicas sobre o uso indiscriminado de aparelhos celulares. Binfluenciar o leitor a mudar atitudes e hábitos considerado s prejudiciais às crianças. Crelacionar o uso da tecnologia aos efeitos decorrentes da falta de exercícios físicos. Dindicar medidas eficazes para desestimular a utilização de telefones pelo público infantil. Esugerir aos pais e responsáv eis a substituição de dispositivos móveis por atividades lúdicas.",Linguagens
2021,"Singular ocorrência — Há ocorrências bem singulares. Está vendo aquela dama que vai entrando na igreja da Cruz? Parou agora no adro para dar uma esmola. — De preto? — Justamente; lá vai entrando; entrou. — Não ponha mais na carta. Esse olhar está dizendo que a dama é uma recordação de outro tempo, e não há de ser muito tempo, a julgar pelo corpo: é moça de truz. — Deve ter quarenta e seis anos. — Ah! conservada. Vamos lá; deixe de olhar para o chão e conte-me tudo. Está viúva, naturalmente? — Não. — Bem; o marido ainda vive. É velho? — Não é casada. — Solteira? — Assim , assim. Deve chamar-se hoje D. Maria de tal. Em 1860 florescia com o nome familiar de Marocas. Não era costureira, nem proprietária, nem mestra de meninas; vá excluindo as profissões e chegará lá. Morava na Rua do Sacramento. Já então era esbelta, e, seguramente, mais linda do que hoje; modos sérios, linguagem limpa. ASSIS, M. Machado de Assis : seus 30 melhores contos. Rio de Janeiro: Aguilar , 1961. No diálogo, descortinam-se aspectos da condição da mulher em meados do século XIX. O ponto de vista dos personagens manifesta conceitos segundo os quais a mulher Aencontra um modo de dignificar-se na prática da caridade. Bpreserva a aparência jovem conforme seu estilo de vida. Ccondiciona seu bem-estar à estabilidade do casamento. Dtem sua identidade e seu lugar referendados pelo homem. Erenuncia à sua participação no mercado de trabalho.",Linguagens
2021,"TEXT O I HAZOUMÉ, R. Nanawax. Plástico e tecido. Galerie Gagosian, 2009. Disponível em: www .actuart.org. Acesso em: 19 jun. 2019. TEXT O II As máscaras não foram feitas para serem usadas; elas se concentram apenas nas possibilidades antropomórficas dos recipientes plásticos descart ados e, ao mesmo tempo, chamam a atenção para a quantidade de lixo que se acumula em quase todas as cidades ou aldeias africanas. FARTHING, S. Tudo sobre arte . Rio de Janeiro: Sextante, 201 1 (adaptado). Romuald Hazou mé costuma dizer que sua obra apenas manda de volta ao oeste o refugo de uma sociedade de consumo cada vez mais invasiva. A obra desse artista africano que vive no Benin denota o(a) Aempobrecimento do valor artístico pela combinação de diferentes matérias-primas. Breposicionamento estético de objetos por meio da mudança de função. Cconvite aos espectadores para interagir e completar obras inacabadas. Dmilitância com temas da ecologia que marcam o continente africano. Erealidade precária de suas condições de produção artística.",Linguagens
2021,"Comportamento geral Você deve estampar sempre um ar de alegria   E dizer: tudo tem melhorado   Você deve rezar pelo bem do patrão   E esquecer que está desempregado Você merece   Você merece   Tudo vai bem, tudo legal   Cerveja, samba, e amanhã, seu Zé   Se acabarem com teu carnaval Você deve aprender a baixar a cabeça   E dizer sempre: muito obrigado   São palavras que ainda te deixam dizer   Por ser homem bem disciplinado Deve pois só fazer pelo bem da nação   Tudo aquilo que for ordenado Pra ganhar um fuscão no juízo final   E diploma de bem-comportado GONZAGUINHA. Luiz Gonzaga Jr . Rio de Janeiro: Odeon, 1973 (fragmento). Pela análise do tema e dos procedimentos argumentativos utilizados na letra da canção composta por Gonzaguinha na década de 1970, infere-se o objetivo de Aironizar a incorporação de ideias e atitudes conformistas. Bconvencer o público sobre a importância dos deveres cívicos. Crelacionar o discurso religioso à resolução de problemas sociais. Dquestionar o valor atribuído pela população às festas populares. Edefender uma postura coletiva indiferente aos valores dominantes.",Linguagens
2021,"Se for possível, manda-me dizer:   — É lua cheia. A casa está vazia —   Manda-me dizer , e o paraíso   Há de ficar mais perto, e mais recente   Me há de parecer teu rosto incerto.   Manda-me buscar se tens o dia   Tão longo como a noite. Se é verdade   Que sem mim só vês monotonia.   E se te lembras do brilho das marés   De alguns peixes rosados   Numas águas   E dos meus pés molhados, manda-me dizer:   — É lua nova —   E revestida de luz te volto a ver .   HILST , H. Júbilo, memória, noviciado da paixão . São Paulo: Cia. das Letras, 2018. Falando ao outro, o eu lírico revela-se vocalizando um desejo que remete ao Aceticismo quanto à possibilidade do reencontro. Btédio provocado pela distância física do ser amado. Csonho de autorrealização desenhado pela memória. Djulgamento implícito das atitudes de quem se afasta. Equestionamento sobre o significado do amor ausente.",Linguagens
2021,"Falso moralista Você condena o que a moçada anda fazendo   e não aceita o teatro de revista   arte moderna pra você não vale nada   e até vedete você diz não ser artista   Você se julga um tanto bom e até perfeito   Por qualquer coisa deita logo falação   Mas eu conheço bem o seu defeito   e não vou fazer segredo não   Você é visto toda sexta no Joá   e não é só no Carnaval que vai pros bailes se acabar   Fim de semana você deixa a companheira   e no bar com os amigos bebe bem a noite inteira   Segunda-feira chega na repartição   pede dispensa para ir ao oculista   e vai curar sua ressaca simplesmente   Você não passa de um falso moralista     NELSON SARGENT O. Sonho de um sambista . São Paulo: Eldorado, 1979. As letras de samba normalmente se caracterizam por apresentarem marcas informais do uso da língua. Nessa letra de Nelson Sargento, são exemplos dessas marcas A“falação” e “pros bailes”. B“você” e “teatro de revista”. C“perfeito” e “Carnaval”. D“bebe bem” e “oculista”. E“curar” e “falso moralista”.",Linguagens
2021,"Introdução a Alda Dizem que ningu ém mais a ama. Dizem que foi uma boa pessoa. Sua filha de doze anos não a visita nunca e talvez raramente se lembre dela. Puseram-na numa cidade triste de uniformes azuis e jalecos brancos, de onde não pôde mais sair. Lá, todos gritam-lhe  irritados, mal se aproxima, ou lhe batem, como se faz com sacos de areia para treinar os músculos. Sei que para todos ela já não é, e ninguém lhe daria uma maçã cheirosa, bem vermelha. Mas não é verdade que alguém não a possa mais amar . Eu amo-a. Amo-a quando a vejo por trás das grades de um palácio, onde se refugiou princesa, chegada pelos caminhos da dor. Quando fora do reino sente o mundo de mil lanças, e selvagem prepara-se, posta no olhar . Amo-a quando criança brinca na areia sem medo. Uns pés descalços, uma mulher sem intenções. Cercada de mundo, às vezes sofrendo-o ainda. CANÇADO, M. L. O sofredor do ver . Belo Horizonte: Autêntica, 2015. Ao descrever uma mulher intern ada em um hospital psiquiátrico, o narrador compõe um quadro que expressa sua percepção Airônica quanto aos efeitos do abandono familiar . Bresignada em face dos métodos terapêuticos em vigor . Calimentada pela imersão lírica no espaço da segregação. Dinspirada pelo universo pouco conhecido da mente humana. Edemarcada por uma linguagem alinhada à busca da lucidez.",Linguagens
2021,"O pavão vermelho Ora, a alegria, este pavão vermelho,   está morando em meu quintal agora.   Vem pousar como um sol em meu joelho   quando é estridente em meu quintal a aurora. Clarim de lacre, este pavão vermelho   sobrepuja os pavões que estão lá fora.   É uma festa de púrpura. E o assemelho   a uma chama do lábaro da aurora. É o próprio doge a se mirar no espelho.   E a cor vermelha chega a ser sonora   neste pavão pomposo e de chavelho. Pavões lilases possuí outrora.   Depois que amei este pavão vermelho,   os meus outros pavões foram-se embora. Costa, S. Poesia completa:  Sosígenes Costa. Salvador: Conselho Estadual de Cultura, 2001. Na cons trução do soneto, as cores representam um recurso poético que configura uma imagem com a qual o eu lírico Arevela a intenção de isolar-se em seu espaço. Bsimboliza a beleza e o esplendor da natureza. Cexperimenta a fusão de percepções sensoriais.  Dmetaforiza a conquista de sua plena realização. Eexpressa uma visão de mundo mística e espiritualizada.",Linguagens
2021,"LICHTENSTEIN, R. Garota com bola . Óleo sobre tela, 153 cm x 91,9 cm.   Museu de Arte Moderna de Nova Y ork, 1961. Disponível em: www .moma.org. Acesso em: 4 dez. 2018. A obra, da déca da de 1960, pertencente ao movimento artístico Pop Art , explora a belez a e a sens ualidade do corpo feminino em uma situação de divertimento. Historicamente, a sociedade inven tou e continua reinventando o corpo como objeto de intervenções sociais, buscando atend er aos valores e costumes de cada época. Na reprodução desses preceitos, a erotização do corpo feminino tem sido constituída pela Arealização de exercícios físicos sistemáticos e excessivos. Butilização de medicamentos e produtos estéticos. Ceducação do gesto, da vontade e do comportamento. Dconstrução de espaços para vivência de práticas corporais. Epromoção de novas experiências de movimento humano no lazer .",Linguagens
2021,"D’SALETE, M. Cumbe . São Paulo: V eneta, 2018, p. 10-1 1 (adaptado). A sequência dos quadrinhos conjuga lirismo e violência ao Asugerir a impossibilidade de manutenção dos afetos. Brevelar os corpos marcados pela brutalidade colonial. Crepresentar o abatimento diante da desumanidade vivida. Dacentuar a resistência identitária dos povos escravizados. Eexpor os sujeitos alijados de sua ancestralidade pelo exílio.",Linguagens
2021,"Naquele tempo, Itaguaí, que, como as demais vilas, arraiais e povoações da colônia, não dispunha de imprensa, tinha dois modos de divulgar uma notícia; ou por meio de cartazes manus critos e pregados na porta da Câmara, e da matriz; — ou por meio de matraca.        Eis em que consistia este segundo uso. Contratava-se um homem, por um ou mais dias, para andar as ruas do povoado, com uma matraca na mão. De quando em quando tocava a matraca, reunia-se gente, e ele anunciava o que lhe incumbiam, — um remédio para sezões, umas terras lavradias, um soneto, um donativo eclesiástico, a melhor tesoura da vila, o mais belo discurso do ano, etc. O sistema tinha inconvenientes para a paz pública; mas era conservado pela grande energia de divulgação que possuía. Por exemplo, um dos vereadores desfrutava a reputação de perfeito educador de cobras e macacos, e aliás nunca domest icara um só desses bichos; mas tinha o cuidado de fazer trabalhar a matraca todos os meses. E dizem as crônicas  que algumas pessoas afirmavam ter visto cascavéis dançando no peito do vereador; afirmação perfeitamente falsa, mas só devida à absoluta  confiança no sistema. Verdade, verdade, nem todas as instituições do antigo regímen  mereciam o desprezo do nosso século. ASSIS, M. O alienista . Disponível em: www .dominiopubico.gov .br. Acesso em: 2 jun. 2019 (adaptado). O fragmento faz uma referên cia irônica a formas de divulgação e circulação de informações em uma localidade sem imprensa. Ao destacar a confiança da população no sistema da matraca, o narrador associa esse recurso à disseminação de Acampanhas políticas. Banúncios publicitários. Cnotícias de apelo popular . Dinformações não fidedignas. Eserviços de utilidade pública.",Linguagens
